year,energy,flux,label,order
2000,0.2303587717421229,90215.73065094597,"Fit of year 2000, order 1",1.0
2000,0.2330272499737108,87748.99189969181,"Fit of year 2000, order 1",1.0
2000,0.2357266398828465,85349.70036660071,"Fit of year 2000, order 1",1.0
2000,0.23845729955070083,83016.01186479392,"Fit of year 2000, order 1",1.0
2000,0.24121959120646008,80746.13263238186,"Fit of year 2000, order 1",1.0
2000,0.244013881275377,78538.317953711,"Fit of year 2000, order 1",1.0
2000,0.24684054042737788,76390.87081830713,"Fit of year 2000, order 1",1.0
2000,0.24969994362623313,74302.14061649083,"Fit of year 2000, order 1",1.0
2000,0.252592470179297,72270.52187065409,"Fit of year 2000, order 1",1.0
2000,0.25551850378782376,70294.45300122991,"Fit of year 2000, order 1",1.0
2000,0.2584784325978669,68372.41512640261,"Fit of year 2000, order 1",1.0
2000,0.2614726492517673,66502.93089463726,"Fit of year 2000, order 1",1.0
2000,0.2645015509402386,64684.56334913152,"Fit of year 2000, order 1",1.0
2000,0.2675655394550555,62915.9148233151,"Fit of year 2000, order 1",1.0
2000,0.27066502124235253,61195.62586655057,"Fit of year 2000, order 1",1.0
2000,0.27380040745654005,59522.374199207574,"Fit of year 2000, order 1",1.0
2000,0.27697211401484517,57894.87369630834,"Fit of year 2000, order 1",1.0
2000,0.28018056165248445,56311.87339896328,"Fit of year 2000, order 1",1.0
2000,0.28342617597847425,54772.15655283613,"Fit of year 2000, order 1",1.0
2000,0.28670938753209096,53274.53967289997,"Fit of year 2000, order 1",1.0
2000,0.2900306318399816,51817.8716337658,"Fit of year 2000, order 1",1.0
2000,0.29339034947393827,50401.032784884126,"Fit of year 2000, order 1",1.0
2000,0.29678898610934074,49022.93408993771,"Fit of year 2000, order 1",1.0
2000,0.3002269925842768,47682.516289768275,"Fit of year 2000, order 1",1.0
2000,0.30370482495934703,46378.749088188364,"Fit of year 2000, order 1",1.0
2000,0.30722294457816235,45110.630360056995,"Fit of year 2000, order 1",1.0
2000,0.31078181812854244,43877.18538100799,"Fit of year 2000, order 1",1.0
2000,0.31438191770442325,42677.46607823958,"Fit of year 2000, order 1",1.0
2000,0.3180237208684815,41510.55030178993,"Fit of year 2000, order 1",1.0
2000,0.32170771071548443,40375.541115736974,"Fit of year 2000, order 1",1.0
2000,0.3254343759363738,39271.56610877966,"Fit of year 2000, order 1",1.0
2000,0.329204210883092,38197.77672366932,"Fit of year 2000, order 1",1.0
2000,0.3330177156341589,37153.34760497613,"Fit of year 2000, order 1",1.0
2000,0.33687539606100886,36137.475964689904,"Fit of year 2000, order 1",1.0
2000,0.3407777638950963,35149.380965165685,"Fit of year 2000, order 1",1.0
2000,0.3447253367957765,34188.30311894359,"Fit of year 2000, order 1",1.0
2000,0.3487186384189768,33253.50370497645,"Fit of year 2000, order 1",1.0
2000,0.35275819848665957,32344.264200821606,"Fit of year 2000, order 1",1.0
2000,0.3568445528570914,31459.88573035663,"Fit of year 2000, order 1",1.0
2000,0.3609782435959262,30599.68852659681,"Fit of year 2000, order 1",1.0
2000,0.36515981904811173,29763.011409200244,"Fit of year 2000, order 1",1.0
2000,0.36938983391062885,28949.21127625941,"Fit of year 2000, order 1",1.0
2000,0.3736688493060736,28157.662609988827,"Fit of year 2000, order 1",1.0
2000,0.3779974328570916,27387.756995927586,"Fit of year 2000, order 1",1.0
2000,0.38237615876167463,26638.90265528967,"Fit of year 2000, order 1",1.0
2000,0.38680560786932955,25910.52399009957,"Fit of year 2000, order 1",1.0
2000,0.3912863677581295,25202.061140766047,"Fit of year 2000, order 1",1.0
2000,0.39581903281265773,24512.969555752672,"Fit of year 2000, order 1",1.0
2000,0.40040420430285417,23842.719573014718,"Fit of year 2000, order 1",1.0
2000,0.4050424904637756,23190.79601288091,"Fit of year 2000, order 1",1.0
2000,0.40973450657627986,22556.697782066392,"Fit of year 2000, order 1",1.0
2000,0.41448087504864295,21939.9374885137,"Fit of year 2000, order 1",1.0
2000,0.41928222549912575,21340.041066764294,"Fit of year 2000, order 1",1.0
2000,0.42413919483949253,20756.547413574142,"Fit of year 2000, order 1",1.0
2000,0.42905242735949967,20189.008033491908,"Fit of year 2000, order 1",1.0
2000,0.4340225748123622,19636.986694128398,"Fit of year 2000, order 1",1.0
2000,0.4390502965012109,19100.059090851737,"Fit of year 2000, order 1",1.0
2000,0.4441362593665501,18577.812520650612,"Fit of year 2000, order 1",1.0
2000,0.44928113807472947,18069.845564915013,"Fit of year 2000, order 1",1.0
2000,0.45448561510744023,17575.767780890732,"Fit of year 2000, order 1",1.0
2000,0.45975038085224806,17095.19940156996,"Fit of year 2000, order 1",1.0
2000,0.4650761336941747,16627.771043788052,"Fit of year 2000, order 1",1.0
2000,0.47046358010834105,16173.123424301519,"Fit of year 2000, order 1",1.0
2000,0.4759134347536822,15730.90708362923,"Fit of year 2000, order 1",1.0
2000,0.4814264205677496,15300.782117444522,"Fit of year 2000, order 1",1.0
2000,0.48700326886261003,14882.4179153119,"Fit of year 2000, order 1",1.0
2000,0.49264471942185634,14475.492906567082,"Fit of year 2000, order 1",1.0
2000,0.49835152059874227,14079.694313145621,"Fit of year 2000, order 1",1.0
2000,0.5041244294154512,13694.717909169834,"Fit of year 2000, order 1",1.0
2000,0.5099642116635205,13320.267787109144,"Fit of year 2000, order 1",1.0
2000,0.5158716420054231,12956.05613033421,"Fit of year 2000, order 1",1.0
2000,0.5218475040773303,12601.802991890198,"Fit of year 2000, order 1",1.0
2000,0.5278925905930614,12257.236079318858,"Fit of year 2000, order 1",1.0
2000,0.534007703449241,11922.090545364139,"Fit of year 2000, order 1",1.0
2000,0.5401936538316715,11596.10878440059,"Fit of year 2000, order 1",1.0
2000,0.5464512623229396,11279.040234427728,"Fit of year 2000, order 1",1.0
2000,0.5527813590112687,10970.641184478627,"Fit of year 2000, order 1",1.0
2000,0.5591847836006318,10670.674587294363,"Fit of year 2000, order 1",1.0
2000,0.5656623855221413,10378.909877120439,"Fit of year 2000, order 1",1.0
2000,0.5722150240467274,10095.122792485268,"Fit of year 2000, order 1",1.0
2000,0.5788435683991232,9819.095203824038,"Fit of year 2000, order 1",1.0
2000,0.5855488978731697,9550.614945816264,"Fit of year 2000, order 1",1.0
2000,0.5923319019484556,9289.47565430731,"Fit of year 2000, order 1",1.0
2000,0.599193480408311,9035.476607689021,"Fit of year 2000, order 1",1.0
2000,0.6061345434591626,8788.422572617568,"Fit of year 2000, order 1",1.0
2000,0.6131560118512791,8548.123653949504,"Fit of year 2000, order 1",1.0
2000,0.6202588170009085,8314.395148781243,"Fit of year 2000, order 1",1.0
2000,0.6274439011138334,8087.057404479308,"Fit of year 2000, order 1",1.0
2000,0.6347122173103577,7865.935680592498,"Fit of year 2000, order 1",1.0
2000,0.6420647297517396,7650.860014539735,"Fit of year 2000, order 1",1.0
2000,0.6495024137680909,7441.6650909702985,"Fit of year 2000, order 1",1.0
2000,0.6570262559877569,7238.190114696214,"Fit of year 2000, order 1",1.0
2000,0.6646372544681949,7040.278687098887,"Fit of year 2000, order 1",1.0
2000,0.6723364188283696,6847.778685915192,"Fit of year 2000, order 1",1.0
2000,0.6801247703826813,6660.542148310527,"Fit of year 2000, order 1",1.0
2000,0.6880033422764463,6478.4251571489,"Fit of year 2000, order 1",1.0
2000,0.6959731796229464,6301.287730372754,"Fit of year 2000, order 1",1.0
2000,0.7040353396420652,6128.993713407446,"Fit of year 2000, order 1",1.0
2000,0.7121908918005322,5961.410674507614,"Fit of year 2000, order 1",1.0
2000,0.7204409179537893,5798.40980296512,"Fit of year 2000, order 1",1.0
2000,0.7287865124895034,5639.865810100206,"Fit of year 2000, order 1",1.0
2000,0.7372287824727364,5485.656832959906,"Fit of year 2000, order 1",1.0
2000,0.7457688477928043,5335.664340649459,"Fit of year 2000, order 1",1.0
2000,0.7544078413118317,5189.773043224972,"Fit of year 2000, order 1",1.0
2000,0.7631469090150284,5047.8708030772095,"Fit of year 2000, order 1",1.0
2000,0.7719872101627082,4909.848548738314,"Fit of year 2000, order 1",1.0
2000,0.7809299174440675,4775.600191045338,"Fit of year 2000, order 1",1.0
2000,0.7899762171327456,4645.022541596085,"Fit of year 2000, order 1",1.0
2000,0.7991273092441871,4518.015233434543,"Fit of year 2000, order 1",1.0
2000,0.808384407694827,4394.480643905035,"Fit of year 2000, order 1",1.0
2000,0.8177487404631201,4274.32381961574,"Fit of year 2000, order 1",1.0
2000,0.8272215497524354,4157.452403453868,"Fit of year 2000, order 1",1.0
2000,0.8368040921558377,4043.776563596481,"Fit of year 2000, order 1",1.0
2000,0.8464976388227781,3933.208924462346,"Fit of year 2000, order 1",1.0
2000,0.8563034756277148,3825.6644995517013,"Fit of year 2000, order 1",1.0
2000,0.8662229033406885,3721.060626122429,"Fit of year 2000, order 1",1.0
2000,0.8762572377998733,3619.316901652288,"Fit of year 2000, order 1",1.0
2000,0.8864078100861229,3520.355122038514,"Fit of year 2000, order 1",1.0
2000,0.8966759666995469,3424.0992214871303,"Fit of year 2000, order 1",1.0
2000,0.9070630697381242,3330.4752140458886,"Fit of year 2000, order 1",1.0
2000,0.9175704970783901,3239.411136735866,"Fit of year 2000, order 1",1.0
2000,0.9281996425582147,3150.8369942379545,"Fit of year 2000, order 1",1.0
2000,0.9389519161616996,3064.6847050918022,"Fit of year 2000, order 1",1.0
2000,0.9498287442062157,2980.8880493658194,"Fit of year 2000, order 1",1.0
2000,0.9608315695316081,2899.382617757995,"Fit of year 2000, order 1",1.0
2000,0.9719618516915925,2820.1057620884662,"Fit of year 2000, order 1",1.0
2000,0.9832210671473692,2742.9965471457467,"Fit of year 2000, order 1",1.0
2000,0.994610709463479,2667.9957038495827,"Fit of year 2000, order 1",1.0
2000,1.0061322895059284,2595.045583694502,"Fit of year 2000, order 1",1.0
2000,1.0177873356426113,2524.090114438957,"Fit of year 2000, order 1",1.0
2000,1.0295773939460489,2455.0747570060716,"Fit of year 2000, order 1",1.0
2000,1.0415040283984818,2387.946463562839,"Fit of year 2000, order 1",1.0
2000,1.0535688210993364,2322.653636745517,"Fit of year 2000, order 1",1.0
2000,1.0657733724750946,2259.146089999935,"Fit of year 2000, order 1",1.0
2000,1.078119301491591,2197.37500900622,"Fit of year 2000, order 1",1.0
2000,1.0906082458687794,2137.292914158207,"Fit of year 2000, order 1",1.0
2000,1.1032418622979758,2078.8536240688427,"Fit of year 2000, order 1",1.0
2000,1.1160218266616253,2022.0122200733874,"Fit of year 2000, order 1",1.0
2000,1.1289498342556104,1966.725011703238,"Fit of year 2000, order 1",1.0
2000,1.1420276000141376,1912.9495031037522,"Fit of year 2000, order 1",1.0
2000,1.1552568587372287,1860.6443603703258,"Fit of year 2000, order 1",1.0
2000,1.1686393653208447,1809.7693797775737,"Fit of year 2000, order 1",1.0
2000,1.1821768949896783,1760.2854568772227,"Fit of year 2000, order 1",1.0
2000,1.1958712435326428,1712.1545564409305,"Fit of year 2000, order 1",1.0
2000,1.209724227541087,1665.339683224974,"Fit of year 2000, order 1",1.0
2000,1.223737684649772,1619.804853534283,"Fit of year 2000, order 1",1.0
2000,1.237913473780637,1575.515067564007,"Fit of year 2000, order 1",1.0
2000,1.252253475389391,1532.4362824973373,"Fit of year 2000, order 1",1.0
2000,1.2667595917149608,1490.535386338888,"Fit of year 2000, order 1",1.0
2000,1.2814337470318273,1449.780172463566,"Fit of year 2000, order 1",1.0
2000,1.2962778879052825,1410.1393148613329,"Fit of year 2000, order 1",1.0
2000,1.3112939834496535,1371.5823440588263,"Fit of year 2000, order 1",1.0
2000,1.326484025589505,1334.0796236993785,"Fit of year 2000, order 1",1.0
2000,1.3418500293238749,1297.6023277633724,"Fit of year 2000, order 1",1.0
2000,1.35739403299357,1262.1224184114676,"Fit of year 2000, order 1",1.0
2000,1.373118098551556,1227.6126244336554,"Fit of year 2000, order 1",1.0
2000,1.3890243118364825,1194.0464202875553,"Fit of year 2000, order 1",1.0
2000,1.4051147828493729,1161.3980057098863,"Fit of year 2000, order 1",1.0
2000,1.4213916460335236,1129.6422858853887,"Fit of year 2000, order 1",1.0
2000,1.4378570605576426,1098.7548521580045,"Fit of year 2000, order 1",1.0
2000,1.4545132106022691,1068.711963269446,"Fit of year 2000, order 1",1.0
2000,1.4713623056495106,1039.490527110764,"Fit of year 2000, order 1",1.0
2000,1.4884065807761364,1011.0680829728717,"Fit of year 2000, order 1",1.0
2000,1.5056482969500669,983.4227842823921,"Fit of year 2000, order 1",1.0
2000,1.5230897413302966,956.5333818095417,"Fit of year 2000, order 1",1.0
2000,1.5407332275702919,930.3792073351715,"Fit of year 2000, order 1",1.0
2000,1.5585810961249047,904.9401577643767,"Fit of year 2000, order 1",1.0
2000,1.5766357145608338,880.1966796745069,"Fit of year 2000, order 1",1.0
2000,1.5948994778706982,856.1297542856425,"Fit of year 2000, order 1",1.0
2000,1.613374808790733,832.7208828420471,"Fit of year 2000, order 1",1.0
2000,1.6320641581221729,809.9520723933189,"Fit of year 2000, order 1",1.0
2000,1.6509700050563578,787.8058219643187,"Fit of year 2000, order 1",1.0
2000,1.6700948575036043,766.2651091032566,"Fit of year 2000, order 1",1.0
2000,1.689441252425886,745.3133767975886,"Fit of year 2000, order 1",1.0
2000,1.7090117561733682,724.9345207476613,"Fit of year 2000, order 1",1.0
2000,1.728808964824842,705.1128769883393,"Fit of year 2000, order 1",1.0
2000,1.7488355045320993,685.8332098490799,"Fit of year 2000, order 1",1.0
2000,1.7690940318683004,667.0807002432189,"Fit of year 2000, order 1",1.0
2000,1.7895872341803742,648.840934277455,"Fit of year 2000, order 1",1.0
2000,1.810317829945503,631.0998921727845,"Fit of year 2000, order 1",1.0
2000,1.8312885691317338,613.843937488361,"Fit of year 2000, order 1",1.0
2000,1.8525022335627712,597.0598066400122,"Fit of year 2000, order 1",1.0
2000,1.8739616372869934,580.7345987053376,"Fit of year 2000, order 1",1.0
2000,1.8956696269507372,564.8557655075779,"Fit of year 2000, order 1",1.0
2000,1.9176290821759228,549.4111019705962,"Fit of year 2000, order 1",1.0
2000,1.9398429159420374,534.388736737601,"Fit of year 2000, order 1",1.0
2000,1.96231407497255,519.7771230463641,"Fit of year 2000, order 1",1.0
2000,1.9850455401258034,505.5650298539411,"Fit of year 2000, order 1",1.0
2000,2.0080403267904314,491.74153320406316,"Fit of year 2000, order 1",1.0
2000,2.031301485285359,478.2960078305701,"Fit of year 2000, order 1",1.0
2000,2.0548321012644357,465.2181189904222,"Fit of year 2000, order 1",1.0
2000,2.078635296125754,452.4978145200274,"Fit of year 2000, order 1",1.0
2000,2.102714227425712,440.1253171087615,"Fit of year 2000, order 1",1.0
2000,2.1270720892978723,428.09111678375706,"Fit of year 2000, order 1",1.0
2000,2.151712112876671,416.3859636001747,"Fit of year 2000, order 1",1.0
2000,2.1766375667260367,405.00086053134515,"Fit of year 2000, order 1",1.0
2000,2.201851757272974,393.92705655330866,"Fit of year 2000, order 1",1.0
2000,2.22735802924617,383.1560399184478,"Fit of year 2000, order 1",1.0
2000,2.2531597661196807,372.67953161303126,"Fit of year 2000, order 1",1.0
2000,2.279260390561761,362.4894789936491,"Fit of year 2000, order 1",1.0
2000,2.30566336488888,352.578049597648,"Fit of year 2000, order 1",1.0
2000,2.332372191525023,342.9376251227953,"Fit of year 2000, order 1",1.0
2000,2.3593904134662838,333.5607955715673,"Fit of year 2000, order 1",1.0
2000,2.3867216147508583,324.44035355553996,"Fit of year 2000, order 1",1.0
2000,2.4143694209344755,315.5692887555166,"Fit of year 2000, order 1",1.0
2000,2.442337499571337,306.94078253312915,"Fit of year 2000, order 1",1.0
2000,2.470629560700627,298.5482026897739,"Fit of year 2000, order 1",1.0
2000,2.49924935733866,290.3850983688492,"Fit of year 2000, order 1",1.0
2000,2.528200685976727,282.4451950973832,"Fit of year 2000, order 1",1.0
2000,2.557487387084711,274.722389963233,"Fit of year 2000, order 1",1.0
2000,2.587113345620535,267.21074692415607,"Fit of year 2000, order 1",1.0
2000,2.6170824915455126,259.90449224513964,"Fit of year 2000, order 1",1.0
2000,2.6473988003456665,252.79801006049024,"Fit of year 2000, order 1",1.0
2000,2.678066293559088,245.88583805726358,"Fit of year 2000, order 1",1.0
2000,2.7090890393094043,239.16266327672375,"Fit of year 2000, order 1",1.0
2000,2.740471152845426,232.62331803060022,"Fit of year 2000, order 1",1.0
2000,2.7722167970870486,226.262775929006,"Fit of year 2000, order 1",1.0
2000,2.804330183177463,220.0761480169643,"Fit of year 2000, order 1",1.0
2000,2.8368155710417917,214.0586790165682,"Fit of year 2000, order 1",1.0
2000,2.869677269952169,208.20574367189533,"Fit of year 2000, order 1",1.0
2000,2.9029196390993777,202.51284319385934,"Fit of year 2000, order 1",1.0
2000,2.9365470881711095,196.97560180226955,"Fit of year 2000, order 1",1.0
2000,2.970564077936921,191.58976336243936,"Fit of year 2000, order 1",1.0
2000,3.0049751208399655,186.35118811375844,"Fit of year 2000, order 1",1.0
2000,3.0397847815955825,181.25584948771572,"Fit of year 2000, order 1",1.0
2000,3.074997677796817,176.2998310129251,"Fit of year 2000, order 1",1.0
2000,3.1106184805269566,171.47932330477684,"Fit of year 2000, order 1",1.0
2000,3.1466519149791625,166.7906211373984,"Fit of year 2000, order 1",1.0
2000,3.183102761083279,162.230120595678,"Fit of year 2000, order 1",1.0
2000,3.219975854139905,157.79431630515683,"Fit of year 2000, order 1",1.0
2000,3.2572760854618057,153.47979873766565,"Fit of year 2000, order 1",1.0
2000,3.295008403022763,149.28325159063098,"Fit of year 2000, order 1",1.0
2000,3.3331778121139366,145.20144923803886,"Fit of year 2000, order 1",1.0
2000,3.371789376007818,141.23125425109671,"Fit of year 2000, order 1",1.0
2000,3.4108482166299052,137.36961498668387,"Fit of year 2000, order 1",1.0
2000,3.450359515238128,133.61356324174406,"Fit of year 2000, order 1",1.0
2000,3.4903285131101573,129.96021197181142,"Fit of year 2000, order 1",1.0
2000,3.530760512238676,126.40675307191722,"Fit of year 2000, order 1",1.0
2000,3.5716608760347004,122.95045521817455,"Fit of year 2000, order 1",1.0
2000,3.613035030039052,119.58866176837768,"Fit of year 2000, order 1",1.0
2000,3.6548884626420692,116.31878872000625,"Fit of year 2000, order 1",1.0
2000,3.697226725811658,113.13832272406228,"Fit of year 2000, order 1",1.0
2000,3.740055435829773,110.04481915321459,"Fit of year 2000, order 1",1.0
2000,3.783380274037433,107.03590022276502,"Fit of year 2000, order 1",1.0
2000,3.827206987588367,104.10925316299218,"Fit of year 2000, order 1",1.0
2000,3.8715413902113873,101.26262844146893,"Fit of year 2000, order 1",1.0
2000,3.916389362981597,98.49383803398592,"Fit of year 2000, order 1",1.0
2000,3.9617568551005298,95.80075374275292,"Fit of year 2000, order 1",1.0
2000,4.007649884685331,93.18130556058452,"Fit of year 2000, order 1",1.0
2000,4.0540745395670585,90.63348007981504,"Fit of year 2000, order 1",1.0
2000,4.10103697809829,88.15531894471412,"Fit of year 2000, order 1",1.0
2000,4.148543429969986,85.74491734622322,"Fit of year 2000, order 1",1.0
2000,4.196600197037943,83.40042255784343,"Fit of year 2000, order 1",1.0
2000,4.24521365415868,81.12003251156254,"Fit of year 2000, order 1",1.0
2000,4.294390250035148,78.90199441271378,"Fit of year 2000, order 1",1.0
2000,4.344136508072105,76.74460339271418,"Fit of year 2000, order 1",1.0
2000,4.394459027241523,74.64620119863454,"Fit of year 2000, order 1",1.0
2000,4.445364482957905,72.6051749186056,"Fit of year 2000, order 1",1.0
2000,4.49685962796382,70.61995574207158,"Fit of year 2000, order 1",1.0
2000,4.548951293225697,68.68901775394147,"Fit of year 2000, order 1",1.0
2000,4.601646388839911,66.81087676171495,"Fit of year 2000, order 1",1.0
2000,4.654951904949498,64.98408915467287,"Fit of year 2000, order 1",1.0
2000,4.708874912671338,63.207250794265676,"Fit of year 2000, order 1",1.0
2000,4.763422565034237,61.47899593483642,"Fit of year 2000, order 1",1.0
2000,4.818602097927717,59.797996173859076,"Fit of year 2000, order 1",1.0
2000,4.874420831061952,58.16295943087544,"Fit of year 2000, order 1",1.0
2000,4.930886168938672,56.572628954355196,"Fit of year 2000, order 1",1.0
2000,4.988005601833462,55.02578235570635,"Fit of year 2000, order 1",1.0
2000,5.045786706789297,53.521230669703286,"Fit of year 2000, order 1",1.0
2000,5.104237148621726,52.057817440600445,"Fit of year 2000, order 1",1.0
2000,5.163364680935557,50.63441783323852,"Fit of year 2000, order 1",1.0
2000,5.223177147153473,49.2499377684513,"Fit of year 2000, order 1",1.0
2000,5.283682481556396,47.90331308211669,"Fit of year 2000, order 1",1.0
2000,5.344888710336081,46.59350870719773,"Fit of year 2000, order 1",1.0
2000,5.40680395265973,45.31951787815219,"Fit of year 2000, order 1",1.0
2000,5.469436421747058,44.080361357093686,"Fit of year 2000, order 1",1.0
2000,5.532794425959827,42.87508668111131,"Fit of year 2000, order 1",1.0
2000,5.596886369903902,41.70276743017196,"Fit of year 2000, order 1",1.0
2000,5.661720755544223,40.5625025150369,"Fit of year 2000, order 1",1.0
2000,5.727306183332531,39.453415484651885,"Fit of year 2000, order 1",1.0
2000,5.793651353348329,38.37465385247191,"Fit of year 2000, order 1",1.0
2000,5.860765066452878,37.32538844120905,"Fit of year 2000, order 1",1.0
2000,5.928656225456745,36.30481274549381,"Fit of year 2000, order 1",1.0
2000,5.997333836300698,35.3121423119658,"Fit of year 2000, order 1",1.0
2000,6.0668070092504545,34.34661413631146,"Fit of year 2000, order 1",1.0
2000,6.1370849601050885,33.407486076791464,"Fit of year 2000, order 1",1.0
2000,6.20817701141963,32.49403628380081,"Fit of year 2000, order 1",1.0
2000,6.280092593741626,31.605562645029057,"Fit of year 2000, order 1",1.0
2000,6.352841246862229,30.741382245788785,"Fit of year 2000, order 1",1.0
2000,6.426432621081571,29.900830844102636,"Fit of year 2000, order 1",1.0
2000,6.500876478489006,29.083262360140335,"Fit of year 2000, order 1",1.0
2000,6.576182694257986,28.28804837961819,"Fit of year 2000, order 1",1.0
2000,6.652361257956069,27.514577670775516,"Fit of year 2000, order 1",1.0
2000,6.729422274870096,26.762255714558183,"Fit of year 2000, order 1",1.0
2000,6.807375967346599,26.030504247649546,"Fit of year 2000, order 1",1.0
2000,6.886232676147921,25.318760817994217,"Fit of year 2000, order 1",1.0
2000,6.966002861823844,24.62647835247701,"Fit of year 2000, order 1",1.0
2000,7.046697106099312,23.953124736420673,"Fit of year 2000, order 1",1.0
2000,7.12832611327802,23.2981824045833,"Fit of year 2000, order 1",1.0
2000,7.210900711662474,22.661147943336903,"Fit of year 2000, order 1",1.0
2000,7.294431854990284,22.041531703725607,"Fit of year 2000, order 1",1.0
2000,7.37893062388732,21.43885742510179,"Fit of year 2000, order 1",1.0
2000,7.464408227337471,20.852661869054945,"Fit of year 2000, order 1",1.0
2000,7.5508760041696625,20.282494463348073,"Fit of year 2000, order 1",1.0
2000,7.638345424561861,19.727916955591592,"Fit of year 2000, order 1",1.0
2000,7.726828091562751,19.18850307638502,"Fit of year 2000, order 1",1.0
2000,7.816335742630795,18.66383821167072,"Fit of year 2000, order 1",1.0
2000,7.906880251191286,18.15351908404553,"Fit of year 2000, order 1",1.0
2000,7.998473628211441,17.657153442786058,"Fit of year 2000, order 1",1.0
2000,8.091128023793571,17.17435976235048,"Fit of year 2000, order 1",1.0
2000,8.184855728786955,16.70476694912276,"Fit of year 2000, order 1",1.0
2000,8.27966917641812,16.248014056176686,"Fit of year 2000, order 1",1.0
2000,8.37558094394028,15.80375000583754,"Fit of year 2000, order 1",1.0
2000,8.472603754301602,15.371633319831203,"Fit of year 2000, order 1",1.0
2000,8.570750477833075,14.951331856810228,"Fit of year 2000, order 1",1.0
2000,8.670034133955655,14.542522557057994,"Fit of year 2000, order 1",1.0
2000,8.77046789290747,14.144891194172082,"Fit of year 2000, order 1",1.0
2000,8.87206507749074,13.75813213353849,"Fit of year 2000, order 1",1.0
2000,8.974839164839228,13.381948097408658,"Fit of year 2000, order 1",1.0
2000,9.078803788205867,13.016049936400982,"Fit of year 2000, order 1",1.0
2000,9.183972738771404,12.660156407249099,"Fit of year 2000, order 1",1.0
2000,9.290359967473675,12.3139939566281,"Fit of year 2000, order 1",1.0
2000,9.397979586858396,11.977296510890495,"Fit of year 2000, order 1",1.0
2000,9.506845872951088,11.649805271552333,"Fit of year 2000, order 1",1.0
2000,9.616973267150888,11.33126851637063,"Fit of year 2000, order 1",1.0
2000,9.7283763781463,11.021441405859889,"Fit of year 2000, order 1",1.0
2000,9.84106998385294,10.72008579509953,"Fit of year 2000, order 1",1.0
2000,9.955069033374016,10.426970050686226,"Fit of year 2000, order 1",1.0
2000,10.070388648983213,10.141868872692042,"Fit of year 2000, order 1",1.0
2000,10.187044128130864,9.864563121489923,"Fit of year 2000, order 1",1.0
2000,10.305050945473026,9.594839649315025,"Fit of year 2000, order 1",1.0
2000,10.42442475492441,9.332491136430846,"Fit of year 2000, order 1",1.0
2000,10.545181391734737,9.077315931775722,"Fit of year 2000, order 1",1.0
2000,10.667336874589502,8.829117897965817,"Fit of year 2000, order 1",1.0
2000,10.790907407734721,8.587706260536791,"Fit of year 2000, order 1",1.0
2000,10.915909383126635,8.352895461306925,"Fit of year 2000, order 1",1.0
2000,11.042359382605982,8.124505015750392,"Fit of year 2000, order 1",1.0
2000,11.170274180097785,7.9023593742696185,"Fit of year 2000, order 1",1.0
2000,11.299670743836293,7.686287787261524,"Fit of year 2000, order 1",1.0
2000,11.430566238616029,7.476124173872545,"Fit of year 2000, order 1",1.0
2000,11.562978028068597,7.271706994342816,"Fit of year 2000, order 1",1.0
2000,11.696923676966074,7.072879125840476,"Fit of year 2000, order 1",1.0
2000,11.832420953551098,6.879487741690942,"Fit of year 2000, order 1",1.0
2000,11.969487831893705,6.691384193908761,"Fit of year 2000, order 1",1.0
2000,12.108142494275828,6.508423898940832,"Fit of year 2000, order 1",1.0
2000,12.24840333360303,6.330466226534225,"Fit of year 2000, order 1",1.0
2000,12.390288955844571,6.157374391642184,"Fit of year 2000, order 1",1.0
2000,12.533818182501335,5.989015349286168,"Fit of year 2000, order 1",1.0
2000,12.67901005310276,5.825259692292153,"Fit of year 2000, order 1",1.0
2000,12.825883827732266,5.665981551823607,"Fit of year 2000, order 1",1.0
2000,12.974458989582377,5.511058500633659,"Fit of year 2000, order 1",1.0
2000,13.124755247538998,5.360371458963092,"Fit of year 2000, order 1",1.0
2000,13.27679253879606,5.2138046030108764,"Fit of year 2000, order 1",1.0
2000,13.430591031500045,5.0712452759077875,"Fit of year 2000, order 1",1.0
2000,13.586171127425533,4.932583901123858,"Fit of year 2000, order 1",1.0
2000,13.743553464681359,4.797713898243875,"Fit of year 2000, order 1",1.0
2000,13.902758920448512,4.666531601045407,"Fit of year 2000, order 1",1.0
2000,14.06380861374937,4.538936177817179,"Fit of year 2000, order 1",1.0
2000,14.226723908249262,4.4148295538559,"Fit of year 2000, order 1",1.0
2000,14.391526415090517,4.294116336082224,"Fit of year 2000, order 1",1.0
2000,14.55823799575902,4.176703739718189,"Fit of year 2000, order 1",1.0
2000,14.726880764984443,4.062501516969097,"Fit of year 2000, order 1",1.0
2000,14.897477093673576,3.951421887655803,"Fit of year 2000, order 1",1.0
2000,15.070049611878135,3.843379471743356,"Fit of year 2000, order 1",1.0
2000,15.244621211796444,3.738291223714814,"Fit of year 2000, order 1",1.0
2000,15.421215050810403,3.6360763687391424,"Fit of year 2000, order 1",1.0
2000,15.599854554557117,3.5366563405847398,"Fit of year 2000, order 1",1.0
2000,15.780563420036628,3.439954721230311,"Fit of year 2000, order 1",1.0
2000,15.963365618755125,3.3458971821271977,"Fit of year 2000, order 1",1.0
2000,16.148285399905085,3.2544114270674838,"Fit of year 2000, order 1",1.0
2000,16.335347293581727,3.165427136614515,"Fit of year 2000, order 1",1.0
